bigg_id	mnx_id	smiles	formula	charge
M00579	MNXM1200	CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C27H46O3	0.0
biggM:M00579	MNXM1200	CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C27H46O3	0.0
biggM:M_M00579	MNXM1200	CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C27H46O3	0.0
ksii_core2_deg2	MNXM12000	null	null	null
biggM:M_ksii_core2_deg2	MNXM12000	null	null	null
biggM:ksii_core2_deg2	MNXM12000	null	null	null
ksii_core2_deg4	MNXM12001	null	null	null
biggM:M_ksii_core2_deg4	MNXM12001	null	null	null
biggM:ksii_core2_deg4	MNXM12001	null	null	null
ksii_core2_deg7	MNXM12002	null	null	null
biggM:M_ksii_core2_deg7	MNXM12002	null	null	null
biggM:ksii_core2_deg7	MNXM12002	null	null	null
ksii_core2_deg9	MNXM12003	null	null	null
biggM:M_ksii_core2_deg9	MNXM12003	null	null	null
biggM:ksii_core2_deg9	MNXM12003	null	null	null
ksii_core4_deg1	MNXM12004	null	null	null
biggM:M_ksii_core4_deg1	MNXM12004	null	null	null
biggM:ksii_core4_deg1	MNXM12004	null	null	null
ksii_core4_deg2	MNXM12005	null	null	null
biggM:M_ksii_core4_deg2	MNXM12005	null	null	null
biggM:ksii_core4_deg2	MNXM12005	null	null	null
ksii_core4_deg4	MNXM12006	null	null	null
biggM:M_ksii_core4_deg4	MNXM12006	null	null	null
biggM:ksii_core4_deg4	MNXM12006	null	null	null
ksii_core2_pre1	MNXM12007	null	null	null
biggM:M_ksii_core2_pre1	MNXM12007	null	null	null
biggM:ksii_core2_pre1	MNXM12007	null	null	null
ksii_core4_pre1	MNXM12008	null	null	null
biggM:M_ksii_core4_pre1	MNXM12008	null	null	null
biggM:ksii_core4_pre1	MNXM12008	null	null	null
ksii_core2_pre10	MNXM12009	null	null	null
biggM:M_ksii_core2_pre10	MNXM12009	null	null	null
biggM:ksii_core2_pre10	MNXM12009	null	null	null
ksii_core4_pre10	MNXM12010	null	null	null
biggM:M_ksii_core4_pre10	MNXM12010	null	null	null
biggM:ksii_core4_pre10	MNXM12010	null	null	null
ksii_core2_pre2	MNXM12011	null	null	null
biggM:M_ksii_core2_pre2	MNXM12011	null	null	null
biggM:ksii_core2_pre2	MNXM12011	null	null	null
ksii_core2_pre3	MNXM12012	null	null	null
biggM:M_ksii_core2_pre3	MNXM12012	null	null	null
biggM:ksii_core2_pre3	MNXM12012	null	null	null
ksii_core4_pre3	MNXM12013	null	null	null
biggM:M_ksii_core4_pre3	MNXM12013	null	null	null
biggM:ksii_core4_pre3	MNXM12013	null	null	null
ksii_core2_pre4	MNXM12014	null	null	null
biggM:M_ksii_core2_pre4	MNXM12014	null	null	null
biggM:ksii_core2_pre4	MNXM12014	null	null	null
ksii_core4_pre4	MNXM12015	null	null	null
biggM:M_ksii_core4_pre4	MNXM12015	null	null	null
biggM:ksii_core4_pre4	MNXM12015	null	null	null
ksii_core2_pre5	MNXM12016	null	null	null
biggM:M_ksii_core2_pre5	MNXM12016	null	null	null
biggM:ksii_core2_pre5	MNXM12016	null	null	null
ksii_core4_pre5	MNXM12017	null	null	null
biggM:M_ksii_core4_pre5	MNXM12017	null	null	null
biggM:ksii_core4_pre5	MNXM12017	null	null	null
ksii_core4_pre6	MNXM12018	null	null	null
biggM:M_ksii_core4_pre6	MNXM12018	null	null	null
biggM:ksii_core4_pre6	MNXM12018	null	null	null
ksii_core2_pre6	MNXM12019	null	null	null
biggM:M_ksii_core2_pre6	MNXM12019	null	null	null
biggM:ksii_core2_pre6	MNXM12019	null	null	null
23dhmp	MNXM1202	CC[C@@](C)(O)[C@@H](O)C(=O)[O-]	C6H11O4	-1.0
biggM:23dhmp	MNXM1202	CC[C@@](C)(O)[C@@H](O)C(=O)[O-]	C6H11O4	-1.0
biggM:M_23dhmp	MNXM1202	CC[C@@](C)(O)[C@@H](O)C(=O)[O-]	C6H11O4	-1.0
ksii_core4_pre7	MNXM12020	null	null	null
biggM:M_ksii_core4_pre7	MNXM12020	null	null	null
biggM:ksii_core4_pre7	MNXM12020	null	null	null
ksii_core2_pre7	MNXM12021	null	null	null
biggM:M_ksii_core2_pre7	MNXM12021	null	null	null
biggM:ksii_core2_pre7	MNXM12021	null	null	null
ksii_core4_pre8	MNXM12022	null	null	null
biggM:M_ksii_core4_pre8	MNXM12022	null	null	null
biggM:ksii_core4_pre8	MNXM12022	null	null	null
ksii_core2_pre8	MNXM12023	null	null	null
biggM:M_ksii_core2_pre8	MNXM12023	null	null	null
biggM:ksii_core2_pre8	MNXM12023	null	null	null
ksii_core4_pre9	MNXM12024	null	null	null
biggM:M_ksii_core4_pre9	MNXM12024	null	null	null
biggM:ksii_core4_pre9	MNXM12024	null	null	null
ksii_core2_pre9	MNXM12025	null	null	null
biggM:M_ksii_core2_pre9	MNXM12025	null	null	null
biggM:ksii_core2_pre9	MNXM12025	null	null	null
ksii_core4_pre2	MNXM12026	null	null	null
biggM:M_ksii_core4_pre2	MNXM12026	null	null	null
biggM:ksii_core4_pre2	MNXM12026	null	null	null
sucbz	MNXM1212	O=C([O-])CCC(=O)C1=C(C(=O)[O-])C=CC=C1	C11H8O5	-2.0
biggM:M_sucbz	MNXM1212	O=C([O-])CCC(=O)C1=C(C(=O)[O-])C=CC=C1	C11H8O5	-2.0
biggM:sucbz	MNXM1212	O=C([O-])CCC(=O)C1=C(C(=O)[O-])C=CC=C1	C11H8O5	-2.0
lipidX_HP	MNXM12123	null	null	null
biggM:M_lipidX_HP	MNXM12123	null	null	null
biggM:lipidX_HP	MNXM12123	null	null	null
C06314	MNXM12129	CCCCC[C@H](O)/C=C/C=C\C=C\C=C\[C@@H](O)[C@@H](O)CCCC(=O)[O-]	C20H31O5	-1.0
biggM:C06314	MNXM12129	CCCCC[C@H](O)/C=C/C=C\C=C\C=C\[C@@H](O)[C@@H](O)CCCC(=O)[O-]	C20H31O5	-1.0
biggM:M_C06314	MNXM12129	CCCCC[C@H](O)/C=C/C=C\C=C\C=C\[C@@H](O)[C@@H](O)CCCC(=O)[O-]	C20H31O5	-1.0
mercppyr	MNXM1214	O=C([O-])C(=O)CS	C3H3O3S	-1.0
biggM:M_mercppyr	MNXM1214	O=C([O-])C(=O)CS	C3H3O3S	-1.0
biggM:mercppyr	MNXM1214	O=C([O-])C(=O)CS	C3H3O3S	-1.0
3pop	MNXM1215	O=C([O-])C(=O)CP(=O)([O-])O	C3H3O6P	-2.0
biggM:3pop	MNXM1215	O=C([O-])C(=O)CP(=O)([O-])O	C3H3O6P	-2.0
biggM:M_3pop	MNXM1215	O=C([O-])C(=O)CP(=O)([O-])O	C3H3O6P	-2.0
6p2dhglcn	MNXM1218	O=C([O-])C(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]	C6H8O10P	-3.0
biggM:6p2dhglcn	MNXM1218	O=C([O-])C(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]	C6H8O10P	-3.0
biggM:M_6p2dhglcn	MNXM1218	O=C([O-])C(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]	C6H8O10P	-3.0
2dda7p	MNXM1219	O=C([O-])C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]	C7H10O10P	-3.0
biggM:2dda7p	MNXM1219	O=C([O-])C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]	C7H10O10P	-3.0
biggM:M_2dda7p	MNXM1219	O=C([O-])C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]	C7H10O10P	-3.0
mipc124_SC	MNXM12208	null	null	null
biggM:M_mipc124_SC	MNXM12208	null	null	null
biggM:mipc124_SC	MNXM12208	null	null	null
mipc126_SC	MNXM12209	null	null	null
biggM:M_mipc126_SC	MNXM12209	null	null	null
biggM:mipc126_SC	MNXM12209	null	null	null
mipc224_SC	MNXM12210	null	null	null
biggM:M_mipc224_SC	MNXM12210	null	null	null
biggM:mipc224_SC	MNXM12210	null	null	null
mipc226_SC	MNXM12211	null	null	null
biggM:M_mipc226_SC	MNXM12211	null	null	null
biggM:mipc226_SC	MNXM12211	null	null	null
mipc324_SC	MNXM12212	null	null	null
biggM:M_mipc324_SC	MNXM12212	null	null	null
biggM:mipc324_SC	MNXM12212	null	null	null
mipc326_SC	MNXM12213	null	null	null
biggM:M_mipc326_SC	MNXM12213	null	null	null
biggM:mipc326_SC	MNXM12213	null	null	null
mclPHA	MNXM12224	null	null	null
biggM:M_mclPHA	MNXM12224	null	null	null
biggM:mclPHA	MNXM12224	null	null	null
mql7	MNXM12233	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(O)=C2C=CC=CC2=C1O	C46H66O2	0.0
biggM:M_mql7	MNXM12233	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(O)=C2C=CC=CC2=C1O	C46H66O2	0.0
biggM:mql7	MNXM12233	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(O)=C2C=CC=CC2=C1O	C46H66O2	0.0
mqn7	MNXM12236	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)C2=CC=CC=C2C1=O	C46H64O2	0.0
biggM:M_mqn7	MNXM12236	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)C2=CC=CC=C2C1=O	C46H64O2	0.0
biggM:mqn7	MNXM12236	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)C2=CC=CC=C2C1=O	C46H64O2	0.0
5prdmbz	MNXM1224	CC1=C(C)C=C2C(=C1)N=CN2[C@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O	C14H17N2O7P	-2.0
biggM:5prdmbz	MNXM1224	CC1=C(C)C=C2C(=C1)N=CN2[C@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O	C14H17N2O7P	-2.0
biggM:M_5prdmbz	MNXM1224	CC1=C(C)C=C2C(=C1)N=CN2[C@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O	C14H17N2O7P	-2.0
cysam	MNXM1226	[NH3+]CCS	C2H8NS	1.0
biggM:M_cysam	MNXM1226	[NH3+]CCS	C2H8NS	1.0
biggM:cysam	MNXM1226	[NH3+]CCS	C2H8NS	1.0
hcys__L	MNXM123	[NH3+][C@@H](CCS)C(=O)[O-]	C4H9NO2S	0.0
biggM:M_hcys__L	MNXM123	[NH3+][C@@H](CCS)C(=O)[O-]	C4H9NO2S	0.0
biggM:hcys__L	MNXM123	[NH3+][C@@H](CCS)C(=O)[O-]	C4H9NO2S	0.0
mssg	MNXM12305	null	null	null
biggM:M_mssg	MNXM12305	null	null	null
biggM:mssg	MNXM12305	null	null	null
frmd	MNXM1231	[H]C(=O)N([H])[H]	CH3NO	0.0
biggM:M_frmd	MNXM1231	[H]C(=O)N([H])[H]	CH3NO	0.0
biggM:frmd	MNXM1231	[H]C(=O)N([H])[H]	CH3NO	0.0
galt	MNXM1233	OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO	C6H14O6	0.0
biggM:M_galt	MNXM1233	OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO	C6H14O6	0.0
biggM:galt	MNXM1233	OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO	C6H14O6	0.0
degly	MNXM12330	CCN(CC)CC(=O)O	C6H13NO2	0.0
biggM:M_degly	MNXM12330	CCN(CC)CC(=O)O	C6H13NO2	0.0
biggM:degly	MNXM12330	CCN(CC)CC(=O)O	C6H13NO2	0.0
acmam	MNXM12354	null	null	null
biggM:M_acmam	MNXM12354	null	null	null
biggM:acmam	MNXM12354	null	null	null
xu5p__L	MNXM1238	O=C(CO)[C@H](O)[C@@H](O)COP(=O)([O-])[O-]	C5H9O8P	-2.0
biggM:M_xu5p__L	MNXM1238	O=C(CO)[C@H](O)[C@@H](O)COP(=O)([O-])[O-]	C5H9O8P	-2.0
biggM:xu5p__L	MNXM1238	O=C(CO)[C@H](O)[C@@H](O)COP(=O)([O-])[O-]	C5H9O8P	-2.0
male	MNXM1239	O=C([O-])/C=C\C(=O)[O-]	C4H2O4	-2.0
biggM:M_male	MNXM1239	O=C([O-])/C=C\C(=O)[O-]	C4H2O4	-2.0
biggM:male	MNXM1239	O=C([O-])/C=C\C(=O)[O-]	C4H2O4	-2.0
nabl	MNXM12392	null	null	null
biggM:M_nabl	MNXM12392	null	null	null
biggM:nabl	MNXM12392	null	null	null
spmd	MNXM124	[NH3+]CCCC[NH2+]CCC[NH3+]	C7H22N3	3.0
biggM:M_spmd	MNXM124	[NH3+]CCCC[NH2+]CCC[NH3+]	C7H22N3	3.0
biggM:spmd	MNXM124	[NH3+]CCCC[NH2+]CCC[NH3+]	C7H22N3	3.0
onpthl	MNXM12425	C1=CC=C2C(=C1)C=CC1OC21	C10H8O	0.0
biggM:M_onpthl	MNXM12425	C1=CC=C2C(=C1)C=CC1OC21	C10H8O	0.0
biggM:onpthl	MNXM12425	C1=CC=C2C(=C1)C=CC1OC21	C10H8O	0.0
Ncbmpts	MNXM1243	NC(=O)NCCCC[NH3+]	C5H14N3O	1.0
biggM:M_Ncbmpts	MNXM1243	NC(=O)NCCCC[NH3+]	C5H14N3O	1.0
biggM:Ncbmpts	MNXM1243	NC(=O)NCCCC[NH3+]	C5H14N3O	1.0
acglc13galacglcgal14acglcgalgluside_hs	MNXM12472	null	null	null
biggM:M_acglc13galacglcgal14acglcgalgluside_hs	MNXM12472	null	null	null
biggM:acglc13galacglcgal14acglcgalgluside_hs	MNXM12472	null	null	null
galacglc13galacglcgal14acglcgalgluside_hs	MNXM12473	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(C)=O	C74H128N4O43	0.0
biggM:M_galacglc13galacglcgal14acglcgalgluside_hs	MNXM12473	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(C)=O	C74H128N4O43	0.0
biggM:galacglc13galacglcgal14acglcgalgluside_hs	MNXM12473	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(C)=O	C74H128N4O43	0.0
C01601	MNXM12480	CCCCCCCCC(=O)[O-]	C9H17O2	-1.0
nona	MNXM12480	CCCCCCCCC(=O)[O-]	C9H17O2	-1.0
biggM:C01601	MNXM12480	CCCCCCCCC(=O)[O-]	C9H17O2	-1.0
biggM:M_C01601	MNXM12480	CCCCCCCCC(=O)[O-]	C9H17O2	-1.0
biggM:M_nona	MNXM12480	CCCCCCCCC(=O)[O-]	C9H17O2	-1.0
biggM:nona	MNXM12480	CCCCCCCCC(=O)[O-]	C9H17O2	-1.0
omdtria	MNXM12508	null	null	null
biggM:M_omdtria	MNXM12508	null	null	null
biggM:omdtria	MNXM12508	null	null	null
whttdca	MNXM12527	O=C([O-])CCCCCCCCCCCCCO	C14H27O3	-1.0
biggM:M_whttdca	MNXM12527	O=C([O-])CCCCCCCCCCCCCO	C14H27O3	-1.0
biggM:whttdca	MNXM12527	O=C([O-])CCCCCCCCCCCCCO	C14H27O3	-1.0
12ppd__S	MNXM1255	C[C@H](O)CO	C3H8O2	0.0
biggM:12ppd__S	MNXM1255	C[C@H](O)CO	C3H8O2	0.0
biggM:M_12ppd__S	MNXM1255	C[C@H](O)CO	C3H8O2	0.0
ap4g	MNXM12577	null	null	null
biggM:M_ap4g	MNXM12577	null	null	null
biggM:ap4g	MNXM12577	null	null	null
ptdca	MNXM12597	CCCCCCCCCCCCCCC(=O)[O-]	C15H29O2	-1.0
biggM:M_ptdca	MNXM12597	CCCCCCCCCCCCCCC(=O)[O-]	C15H29O2	-1.0
biggM:ptdca	MNXM12597	CCCCCCCCCCCCCCC(=O)[O-]	C15H29O2	-1.0
peplys	MNXM12612	[*]NC(=O)[C@H](CCCCN)NC([*])=O	C7H13N3O2*2	0.0
biggM:M_peplys	MNXM12612	[*]NC(=O)[C@H](CCCCN)NC([*])=O	C7H13N3O2*2	0.0
biggM:peplys	MNXM12612	[*]NC(=O)[C@H](CCCCN)NC([*])=O	C7H13N3O2*2	0.0
dsbgrd	MNXM12615	[H][*]([H])([H])[H]	H4*	0.0
biggM:M_dsbgrd	MNXM12615	[H][*]([H])([H])[H]	H4*	0.0
biggM:dsbgrd	MNXM12615	[H][*]([H])([H])[H]	H4*	0.0
dsbard	MNXM12618	[H][*]([H])([H])[H]	H4*	0.0
biggM:M_dsbard	MNXM12618	[H][*]([H])([H])[H]	H4*	0.0
biggM:dsbard	MNXM12618	[H][*]([H])([H])[H]	H4*	0.0
gly_leu__L	MNXM126241	CC(C)C[C@H](NC(=O)C[NH3+])C(=O)[O-]	C8H16N2O3	0.0
glyleu	MNXM126241	CC(C)C[C@H](NC(=O)C[NH3+])C(=O)[O-]	C8H16N2O3	0.0
biggM:M_gly_leu__L	MNXM126241	CC(C)C[C@H](NC(=O)C[NH3+])C(=O)[O-]	C8H16N2O3	0.0
biggM:M_glyleu	MNXM126241	CC(C)C[C@H](NC(=O)C[NH3+])C(=O)[O-]	C8H16N2O3	0.0
biggM:gly_leu__L	MNXM126241	CC(C)C[C@H](NC(=O)C[NH3+])C(=O)[O-]	C8H16N2O3	0.0
biggM:glyleu	MNXM126241	CC(C)C[C@H](NC(=O)C[NH3+])C(=O)[O-]	C8H16N2O3	0.0
pheac	MNXM12629	CC(=O)OCCC1=CC=CC=C1	C10H12O2	0.0
biggM:M_pheac	MNXM12629	CC(=O)OCCC1=CC=CC=C1	C10H12O2	0.0
biggM:pheac	MNXM12629	CC(=O)OCCC1=CC=CC=C1	C10H12O2	0.0
mfrrppdima	MNXM12630	null	null	null
biggM:M_mfrrppdima	MNXM12630	null	null	null
biggM:mfrrppdima	MNXM12630	null	null	null
ptd1ino160	MNXM12646	null	null	null
biggM:M_ptd1ino160	MNXM12646	null	null	null
biggM:ptd1ino160	MNXM12646	null	null	null
ptd134bp_SC	MNXM12649	null	null	null
biggM:M_ptd134bp_SC	MNXM12649	null	null	null
biggM:ptd134bp_SC	MNXM12649	null	null	null
skm5p	MNXM1265	O=C([O-])C1=C[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)C1	C7H8O8P	-3.0
biggM:M_skm5p	MNXM1265	O=C([O-])C1=C[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)C1	C7H8O8P	-3.0
biggM:skm5p	MNXM1265	O=C([O-])C1=C[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)C1	C7H8O8P	-3.0
pc_SC	MNXM12651	null	null	null
biggM:M_pc_SC	MNXM12651	null	null	null
biggM:pc_SC	MNXM12651	null	null	null
hismet	MNXM126513	CSCC[C@H](NC(=O)[C@@H](N)CC1=CNC=N1)C(=O)O	C11H18N4O3S	0.0
biggM:M_hismet	MNXM126513	CSCC[C@H](NC(=O)[C@@H](N)CC1=CNC=N1)C(=O)O	C11H18N4O3S	0.0
biggM:hismet	MNXM126513	CSCC[C@H](NC(=O)[C@@H](N)CC1=CNC=N1)C(=O)O	C11H18N4O3S	0.0
pg190	MNXM12653	null	null	null
biggM:M_pg190	MNXM12653	null	null	null
biggM:pg190	MNXM12653	null	null	null
pgp_HP	MNXM12655	null	null	null
biggM:M_pgp_HP	MNXM12655	null	null	null
biggM:pgp_HP	MNXM12655	null	null	null
dxtrn	MNXM12672	null	null	null
biggM:M_dxtrn	MNXM12672	null	null	null
biggM:dxtrn	MNXM12672	null	null	null
C10164	MNXM12691	O=C([O-])C1=CC=CC=N1	C6H4NO2	-1.0
biggM:C10164	MNXM12691	O=C([O-])C1=CC=CC=N1	C6H4NO2	-1.0
biggM:M_C10164	MNXM12691	O=C([O-])C1=CC=CC=N1	C6H4NO2	-1.0
prenoN_ated	MNXM12742	null	null	null
biggM:M_prenoN_ated	MNXM12742	null	null	null
biggM:prenoN_ated	MNXM12742	null	null	null
met__D	MNXM1275	CSCC[C@@H]([NH3+])C(=O)[O-]	C5H11NO2S	0.0
biggM:M_met__D	MNXM1275	CSCC[C@@H]([NH3+])C(=O)[O-]	C5H11NO2S	0.0
biggM:met__D	MNXM1275	CSCC[C@@H]([NH3+])C(=O)[O-]	C5H11NO2S	0.0
dhlam	MNXM1277	NC(=O)CCCC[C@@H](S)CCS	C8H17NOS2	0.0
biggM:M_dhlam	MNXM1277	NC(=O)CCCC[C@@H](S)CCS	C8H17NOS2	0.0
biggM:dhlam	MNXM1277	NC(=O)CCCC[C@@H](S)CCS	C8H17NOS2	0.0
dsbcrd	MNXM12772	[H][*]([H])([H])[H]	H4*	0.0
biggM:M_dsbcrd	MNXM12772	[H][*]([H])([H])[H]	H4*	0.0
biggM:dsbcrd	MNXM12772	[H][*]([H])([H])[H]	H4*	0.0
ca2	MNXM128	[Ca+2]	Ca	2.0
biggM:M_ca2	MNXM128	[Ca+2]	Ca	2.0
biggM:ca2	MNXM128	[Ca+2]	Ca	2.0
glu5p	MNXM1280	[NH3+][C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]	C5H8NO7P	-2.0
biggM:M_glu5p	MNXM1280	[NH3+][C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]	C5H8NO7P	-2.0
biggM:glu5p	MNXM1280	[NH3+][C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]	C5H8NO7P	-2.0
mhglz	MNXM128034	O=C(NN1CC2CCCC2C1)NS(=O)(=O)C1=CC=C(CO)C=C1	C15H21N3O4S	0.0
biggM:M_mhglz	MNXM128034	O=C(NN1CC2CCCC2C1)NS(=O)(=O)C1=CC=C(CO)C=C1	C15H21N3O4S	0.0
biggM:mhglz	MNXM128034	O=C(NN1CC2CCCC2C1)NS(=O)(=O)C1=CC=C(CO)C=C1	C15H21N3O4S	0.0
histd	MNXM1281	[NH3+][C@H](CO)CC1=CNC=N1	C6H12N3O	1.0
biggM:M_histd	MNXM1281	[NH3+][C@H](CO)CC1=CNC=N1	C6H12N3O	1.0
biggM:histd	MNXM1281	[NH3+][C@H](CO)CC1=CNC=N1	C6H12N3O	1.0
R6coa_hs	MNXM12840	null	null	null
biggM:M_R6coa_hs	MNXM12840	null	null	null
biggM:R6coa_hs	MNXM12840	null	null	null
cytP450r	MNXM12867	null	null	null
biggM:M_cytP450r	MNXM12867	null	null	null
biggM:cytP450r	MNXM12867	null	null	null
Nforglu	MNXM1287	O=CN[C@@H](CCC(=O)[O-])C(=O)[O-]	C6H7NO5	-2.0
biggM:M_Nforglu	MNXM1287	O=CN[C@@H](CCC(=O)[O-])C(=O)[O-]	C6H7NO5	-2.0
biggM:Nforglu	MNXM1287	O=CN[C@@H](CCC(=O)[O-])C(=O)[O-]	C6H7NO5	-2.0
sT_antigen	MNXM12937	[*][C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H]1NC(C)=O	C25H40N2O18*	-1.0
biggM:M_sT_antigen	MNXM12937	[*][C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H]1NC(C)=O	C25H40N2O18*	-1.0
biggM:sT_antigen	MNXM12937	[*][C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H]1NC(C)=O	C25H40N2O18*	-1.0
sTn_antigen	MNXM12938	[*]N[C@H](C([*])=O)C([*])O[C@H]1O[C@H](CO[C@]2(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@H](O)[C@H](O)[C@H]1NC(C)=O	C22H33N3O15*3	-1.0
biggM:M_sTn_antigen	MNXM12938	[*]N[C@H](C([*])=O)C([*])O[C@H]1O[C@H](CO[C@]2(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@H](O)[C@H](O)[C@H]1NC(C)=O	C22H33N3O15*3	-1.0
biggM:sTn_antigen	MNXM12938	[*]N[C@H](C([*])=O)C([*])O[C@H]1O[C@H](CO[C@]2(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@H](O)[C@H](O)[C@H]1NC(C)=O	C22H33N3O15*3	-1.0
strch2	MNXM12953	OCC1OC(OC2C(CO)OC(OCC3OC(O)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	C18H32O16	0.0
